"SEGMENTID","STREET","DIRECTION","FROM_STREET","TO_STREET","LENGTH"," STREET_HEADING"," CURRENT_SPEED"," LAST_UPDATED"
"1265","Halsted","SB","Belmont","Diversey","0.5","N","-1","2026-01-29 03:20:36.0"
"705","Dr Martin L King Jr","SB","79th","83rd","0.5","S","-1","2026-01-29 03:20:35.0"
"797","Stony Island","NB","95th","91st","0.5","S","-1","2026-01-29 03:20:36.0"
"179","Garfield","WB","Dan Ryan Expy","Halsted","0.72","W","-1","2026-01-29 03:20:33.0"
"813","Stony Island","SB","71st","75th","0.5","S","22","2026-01-29 03:20:36.0"
"11","Garfield","EB","State","Dr Martin L King Jr","0.5","E","-1","2026-01-29 03:20:33.0"
"1299","LaSalle","SB","Wacker","Jackson","0.6","N","-1","2026-01-29 03:20:37.0"
"971","Pershing","EB","State","Dr Martin L King Jr","0.54","E","-1","2026-01-29 03:20:36.0"
"239","Roosevelt","WB","Ashland","Damen","0.5","W","-1","2026-01-29 03:20:34.0"
"309","Irving Park","WB","Pulaski","Kostner","0.53","W","-1","2026-01-29 03:20:34.0"
"62","Pulaski","SB","95th","99th","0.5","S","-1","2026-01-29 03:20:33.0"
"286","Irving Park","EB","Laramie","Cicero","0.5","W","-1","2026-01-29 03:20:35.0"
"160","Ashland","SB","Belmont","Diversey","0.5","N","-1","2026-01-29 03:20:32.0"
"1213","Halsted","NB","43rd","Pershing","0.5","S","-1","2026-01-29 03:20:37.0"
"1221","Halsted","NB","Harrison","Madison","0.52","S","-1","2026-01-29 03:20:36.0"
"259","87th","EB","Halsted","Dan Ryan Expy","0.98","W","16","2026-01-29 03:20:34.0"
"966","Pershing","EB","Western","Damen","0.5","W","-1","2026-01-29 03:20:36.0"
"1099","Cermak","EB","Ridgeland","Central","1.0","W","-1","2026-01-29 03:20:36.0"
"294","Irving Park","EB","Damen","Ashland","0.5","W","-1","2026-01-29 03:20:34.0"
"126","Ashland","NB","Belmont","Addison","0.5","N","-1","2026-01-29 03:20:33.0"
"899","Michigan","NB","26th","Cermak","0.5","S","33","2026-01-29 03:20:35.0"
"925","Michigan","SB","Lake Shore Dr Michigan Exit Ramp","Ohio","0.84","N","-1","2026-01-29 03:20:35.0"
"1151","Harlem","NB","Madison","Chicago","1.00590031083","S","-1","2026-01-29 03:20:37.0"
"974","Pershing","WB","Damen","Western","0.5","W","-1","2026-01-29 03:20:37.0"
"245","Archer","EB","Harlem","Oak Park","0.5","W","-1","2026-01-29 03:20:34.0"
"223","Roosevelt","EB","Damen","Ashland","0.5","W","-1","2026-01-29 03:20:34.0"
"760","Grand","WB","Lake Shore Dr","Columbus","0.3","E","-1","2026-01-29 03:20:35.0"
"785","Peterson","WB","Pulaski","Kostner","0.5","W","-1","2026-01-29 03:20:35.0"
"23","Pulaski","NB","95th","91st","0.5","S","-1","2026-01-29 03:20:33.0"
"595","Lake Shore Dr","NB","Fullerton","Diversey","0.51","N","-1","2026-01-29 03:20:34.0"
"737","Milwaukee","NW","Fullerton","Diversey","0.79","N","-1","2026-01-29 03:20:35.0"
"912","Michigan","SB","26th","31st","0.5","S","-1","2026-01-29 03:20:35.0"
"7","Garfield","EB","Ashland","Racine","0.5","W","25","2026-01-29 03:20:33.0"
"42","Pulaski","NB","Van Buren","Washington","0.46","S","16","2026-01-29 03:20:33.0"
"956","Ohio","EB","State","Michigan","0.2","E","-1","2026-01-29 03:20:36.0"
"837","Harlem","SB","Armitage","North Ave","0.51","N","-1","2026-01-29 03:20:36.0"
"444","79th","EB","California","Western","0.51","W","-1","2026-01-29 03:20:33.0"
"589","Lake Shore Dr","NB","Randolph","Grand","0.51","N","-1","2026-01-29 03:20:34.0"
"251","55th","EB","Cicero","Kostner","0.46","W","-1","2026-01-29 03:20:35.0"
"1225","Halsted","NB","Division","North Ave","0.5","N","-1","2026-01-29 03:20:36.0"
"1266","Halsted","SB","Addison","Belmont","0.5","N","-1","2026-01-29 03:20:36.0"
"197","North","WB","Narragansett","Oak Park","0.5","W","-1","2026-01-29 03:20:33.0"
"641","Cicero","SB","Harrison","Roosevelt","0.5","S","-1","2026-01-29 03:20:35.0"
"520","Archer","WB","Halsted","Ashland","1.19","S","-1","2026-01-29 03:20:35.0"
"804","Stony Island","NB","67th","63rd","0.5","S","-1","2026-01-29 03:20:36.0"
"907","Michigan","NB","Congress","Randolph","0.6","S","23","2026-01-29 03:20:35.0"
"1133","Cicero","SB","Cermak","31st","1.00091521838","S","-1","2026-01-29 03:20:37.0"
"597","Lake Shore Dr","NW","Belmont","Addison","0.62","N","-1","2026-01-29 03:20:34.0"
"1201","Halsted","NB","91st","87th","0.5","S","-1","2026-01-29 03:20:35.0"
"341","Western","NB","55th","51st","0.5","S","29","2026-01-29 03:20:34.0"
"876","LaSalle","EB","Clark","Stockton","0.08","W","-1","2026-01-29 03:20:36.0"
"633","Cicero","SB","67th","72nd","0.64","S","-1","2026-01-29 03:20:35.0"
"1040","Wacker","WB","Lake Shore Dr","Michigan","0.54","E","-1","2026-01-29 03:20:35.0"
"1267","Halsted","SB","Irving Park","Addison","0.5","N","-1","2026-01-29 03:20:36.0"
"430","95th","EB","Michigan","Dr Martin L King Jr","0.33","E","33","2026-01-29 03:20:33.0"
"841","Harlem","SB","Addison","Belmont","0.5","N","3","2026-01-29 03:20:36.0"
"703","Dr Martin L King Jr","SB","87th","91st","0.5","S","-1","2026-01-29 03:20:35.0"
"1280","Columbus","NB","Randolph","Illinois","0.45","N","20","2026-01-29 03:20:36.0"
"274","87th","WB","Dan Ryan Expy","Halsted","0.98","E","23","2026-01-29 03:20:34.0"
"772","Milwaukee","NW","Addison","Irving Park","0.78","N","-1","2026-01-29 03:20:35.0"
"133","Ashland","SB","91st","95th","0.5","S","-1","2026-01-29 03:20:32.0"
"809","Stony Island","SB","87th","91st","0.5","S","-1","2026-01-29 03:20:36.0"
"36","Pulaski","NB","I-55 Expy","31st","0.95","S","32","2026-01-29 03:20:33.0"
"1216","Halsted","NB","31st","Archer","0.63","S","-1","2026-01-29 03:20:37.0"
"840","Harlem","SB","Belmont","Diversey","0.5","N","-1","2026-01-29 03:20:36.0"
"929","Milwaukee","NW","North Ave","Armitage","0.75","N","-1","2026-01-29 03:20:36.0"
"139","Ashland","SB","63rd","67th","0.5","S","33","2026-01-29 03:20:32.0"
"921","Michigan","SB","Randolph","Congress","0.25","S","31","2026-01-29 03:20:35.0"
"557","Cermak","WB","Stewart","Halsted","0.49","W","-1","2026-01-29 03:20:34.0"
"122","Ashland","NB","North Ave","Elston","0.55","N","-1","2026-01-29 03:20:33.0"
"637","Cicero","SB","51st","55th","0.51","S","32","2026-01-29 03:20:35.0"
"807","Stony Island","SB","95th","103rd","1.01","S","52","2026-01-29 03:20:36.0"
"307","Irving Park","WB","Cicero","Laramie","0.5","W","-1","2026-01-29 03:20:34.0"
"98","Ashland","NB","95th","91st","0.5","S","23","2026-01-29 03:20:33.0"
"546","Cermak","WB","Kostner","City Boundary","0.25","W","30","2026-01-29 03:20:34.0"
"1091","130th","WB","Torrence","I-94 Expy","1.52864671422","E","-1","2026-01-29 03:20:36.0"
"877","LaSalle","EB","Stockton","Lake Shore Dr","0.28","W","-1","2026-01-29 03:20:36.0"
"73","Pulaski","SB","47th","Archer","0.38","S","-1","2026-01-29 03:20:33.0"
"908","Michigan","NB","Randolph","Ohio","0.56","N","24","2026-01-29 03:20:35.0"
"688","Dr Martin L King Jr","NB","75th","71st","0.5","S","-1","2026-01-29 03:20:35.0"
"182","87th","EB","Cicero","Kostner","0.51","W","-1","2026-01-29 03:20:33.0"
"605","Lake Shore Dr","SE","51st","55th","0.53","S","-1","2026-01-29 03:20:34.0"
"1182","Broadway","NB","Hollywood","Devon","0.882967917563","N","-1","2026-01-29 03:20:37.0"
"517","Archer","WB","Western","California","0.64","S","-1","2026-01-29 03:20:35.0"
"228","Roosevelt","EB","Clark","Lake Shore Dr","0.6","W","-1","2026-01-29 03:20:34.0"
"368","Western","SB","107th","111th","0.5","S","-1","2026-01-29 03:20:34.0"
"456","95th","EB","Dr Martin L King Jr","Cottage Grove","0.49","E","32","2026-01-29 03:20:35.0"
"573","Cicero","NB","Harrison","Madison","0.51","S","-1","2026-01-29 03:20:34.0"
"308","Irving Park","WB","Kostner","Cicero","0.47","W","-1","2026-01-29 03:20:34.0"
"593","Lake Shore Dr","NW","Division","North Ave","0.51","N","-1","2026-01-29 03:20:34.0"
"1239","Halsted","SB","79th","83rd","0.5","S","-1","2026-01-29 03:20:36.0"
"453","79th","WB","Racine","Ashland","0.5","W","19","2026-01-29 03:20:33.0"
"961","Ontario","WB","Michigan","State","0.2","E","-1","2026-01-29 03:20:36.0"
"464","95th","WB","Ashland","Damen","0.52","W","-1","2026-01-29 03:20:35.0"
"994","Touhy","EB","Oriole","Harlem","0.5","W","-1","2026-01-29 03:20:36.0"
"931","Milwaukee","NW","Peterson","Devon","0.61","N","-1","2026-01-29 03:20:36.0"
"406","Western","SB","Foster","Lawrence","0.5","N","21","2026-01-29 03:20:34.0"
"224","Roosevelt","EB","Ashland","Racine","0.5","W","-1","2026-01-29 03:20:34.0"
"161","Ashland","SB","Addison","Belmont","0.5","N","-1","2026-01-29 03:20:32.0"
"52","Pulaski","NB","Milwaukee","Irving Park","0.85","N","23","2026-01-29 03:20:33.0"
"821","Torrence","NB","112th","107th","0.62","S","-1","2026-01-29 03:20:36.0"
"700","Dr Martin L King Jr","NB","26th","24th","0.26","S","-1","2026-01-29 03:20:35.0"
"530","Caldwell","NW","Edens Expy","Central","0.79","N","-1","2026-01-29 03:20:35.0"
"447","79th","EB","Ashland","Racine","0.5","W","24","2026-01-29 03:20:33.0"
"108","Ashland","NB","51st","47th","0.5","S","-1","2026-01-29 03:20:33.0"
"69","Pulaski","SB","63rd","67th","0.5","S","-1","2026-01-29 03:20:33.0"
"519","Archer","WB","Ashland","Damen","0.63","S","-1","2026-01-29 03:20:35.0"
"187","North","EB","Pulaski","Central Park","0.49","W","-1","2026-01-29 03:20:33.0"
"928","Milwaukee","NW","Division","North Ave","0.75","N","-1","2026-01-29 03:20:36.0"
"1222","Halsted","NB","Madison","Grand","0.65","N","24","2026-01-29 03:20:36.0"
"1292","State","NB","Roosevelt","Congress","0.56","S","-1","2026-01-29 03:20:36.0"
"399","Western","SB","Kennedy Expy","Fullerton","0.2","N","-1","2026-01-29 03:20:34.0"
"575","Cicero","NB","Kinzie","Chicago","0.49","N","-1","2026-01-29 03:20:34.0"
"927","Milwaukee","NW","Chicago","Division","0.75","N","29","2026-01-29 03:20:35.0"
"215","Roosevelt","EB","Laramie","Cicero","0.5","W","-1","2026-01-29 03:20:34.0"
"177","Garfield","WB","Racine","Ashland","0.5","W","-1","2026-01-29 03:20:33.0"
"940","Milwaukee","SE","Addison","Belmont","0.78","N","-1","2026-01-29 03:20:36.0"
"39","Pulaski","NB","Cermak","16th","0.5","S","24","2026-01-29 03:20:33.0"
"680","Desplaines","SB","Madison","Harrison","0.51","N","-1","2026-01-29 03:20:35.0"
"857","Higgins","NW","Nagle","Oak Park","0.47","W","-1","2026-01-29 03:20:36.0"
"1102","Cermak","WB","Ridgeland","Harlem","1.03941949415","W","-1","2026-01-29 03:20:36.0"
"1126","Cicero","NB","31st","Cermak","1.00091521838","S","29","2026-01-29 03:20:35.0"
"689","Dr Martin L King Jr","NB","71st","67th","0.5","S","-1","2026-01-29 03:20:35.0"
"891","Lake Shore Dr","SE","Belmont","Diversey","0.58","N","-1","2026-01-29 03:20:35.0"
"500","Archer","EB","47th","Kedzie","0.66","S","-1","2026-01-29 03:20:35.0"
"451","79th","WB","Damen","Western","0.49","W","25","2026-01-29 03:20:33.0"
"695","Dr Martin L King Jr","NB","47th","43rd","0.5","S","-1","2026-01-29 03:20:35.0"
"948","Milwaukee","SE","Touhy","Devon","1.2","N","-1","2026-01-29 03:20:36.0"
"1057","Randolph","WB","Michigan","Wacker","0.65","E","22","2026-01-29 03:20:36.0"
"466","95th","WB","Halsted","Racine","0.5","W","23","2026-01-29 03:20:35.0"
"230","Roosevelt","WB","Laramie","Central","0.5","W","-1","2026-01-29 03:20:34.0"
"791","Peterson","WB","Ridge","Damen","0.39","W","-1","2026-01-29 03:20:36.0"
"303","Irving Park","WB","Narragansett","Oak Park","0.5","W","-1","2026-01-29 03:20:34.0"
"297","Irving Park","EB","Sheridan","Clarendon","0.24","W","-1","2026-01-29 03:20:34.0"
"826","Milwaukee","NW","Foster","Bryn Mawr","0.61","N","-1","2026-01-29 03:20:36.0"
"721","Elston","NW","North Ave","Ashland","0.62","N","-1","2026-01-29 03:20:35.0"
"1304","Harrison","EB","Halsted","Canal","0.4","W","-1","2026-01-29 03:20:37.0"
"180","Garfield","WB","State","Dan Ryan Expy","0.27","E","32","2026-01-29 03:20:33.0"
"1124","Cicero","NB","95th","87th","0.987950842819","S","-1","2026-01-29 03:20:36.0"
"218","Roosevelt","EB","Pulaski","Central Park","0.5","W","-1","2026-01-29 03:20:34.0"
"1281","Columbus","SB","Illinois","Randolph","0.45","N","-1","2026-01-29 03:20:34.0"
"696","Dr Martin L King Jr","NB","43rd","Pershing","0.5","S","-1","2026-01-29 03:20:35.0"
"939","Milwaukee","SE","Belmont","Diversey","0.78","N","-1","2026-01-29 03:20:36.0"
"109","Ashland","NB","47th","43rd","0.5","S","12","2026-01-29 03:20:33.0"
"60","Pulaski","SB","103rd","107th","0.5","S","-1","2026-01-29 03:20:33.0"
"135","Ashland","SB","83rd","87th","0.5","S","27","2026-01-29 03:20:32.0"
"43","Pulaski","NB","Washington","Lake","0.24","N","27","2026-01-29 03:20:33.0"
"950","Washington","WB","California","Kedzie","0.5","W","-1","2026-01-29 03:20:36.0"
"467","95th","WB","Wentworth","Halsted","0.75","W","27","2026-01-29 03:20:35.0"
"111","Ashland","NB","Pershing","35th","0.5","S","31","2026-01-29 03:20:33.0"
"44","Pulaski","NB","Lake","Chicago","0.68","N","23","2026-01-29 03:20:33.0"
"599","Lake Shore Dr","NW","Irving Park","Montrose","0.51","N","-1","2026-01-29 03:20:34.0"
"484","111th","WB","Monterey","Western","0.54","W","-1","2026-01-29 03:20:35.0"
"99","Ashland","NB","91st","87th","0.5","S","21","2026-01-29 03:20:33.0"
"66","Pulaski","SB","79th","83rd","0.5","S","-1","2026-01-29 03:20:33.0"
"263","87th","EB","Stony Island","Chicago Skyway","0.87","E","-1","2026-01-29 03:20:34.0"
"1277","Columbus","SB","Congress","Roosevelt","0.57","S","-1","2026-01-29 03:20:35.0"
"300","Irving Park","WB","Oriole","Pacific","0.5","W","-1","2026-01-29 03:20:34.0"
"356","Western","NB","North Ave","Milwaukee","0.45","N","-1","2026-01-29 03:20:34.0"
"190","North","EB","California","Western","0.49","W","-1","2026-01-29 03:20:33.0"
"3","55th","EB","Kedzie","California","0.5","W","23","2026-01-29 03:20:33.0"
"960","Ontario","WB","Fairbanks","Michigan","0.2","E","-1","2026-01-29 03:20:36.0"
"577","Cicero","NB","Division","North Ave","0.5","N","-1","2026-01-29 03:20:34.0"
"1261","Halsted","SB","North Ave","Division","0.5","N","-1","2026-01-29 03:20:36.0"
"489","111th","WB","Cottage Grove","Michigan","0.57","E","-1","2026-01-29 03:20:35.0"
"598","Lake Shore Dr","NW","Addison","Irving Park","0.42","N","-1","2026-01-29 03:20:34.0"
"1208","Halsted","NB","63rd","59th","0.5","S","-1","2026-01-29 03:20:35.0"
"261","87th","EB","Dr Martin L King Jr","Cottage Grove","0.5","E","-1","2026-01-29 03:20:34.0"
"376","Western","SB","Columbus Ave","79th","0.63","S","33","2026-01-29 03:20:34.0"
"275","87th","WB","Dr Martin L King Jr","Dan Ryan Expy","0.53","E","12","2026-01-29 03:20:34.0"
"354","Western","NB","Chicago","Division","0.5","N","-1","2026-01-29 03:20:34.0"
"470","95th","WB","Cottage Grove","Dr Martin L King Jr","0.49","E","31","2026-01-29 03:20:35.0"
"370","Western","SB","99th","103rd","0.5","S","-1","2026-01-29 03:20:34.0"
"514","Archer","WB","47th","Pulaski","0.62","S","35","2026-01-29 03:20:35.0"
"233","Roosevelt","WB","Pulaski","Kostner","0.5","W","-1","2026-01-29 03:20:34.0"
"501","Archer","EB","Kedzie","California","0.64","S","-1","2026-01-29 03:20:35.0"
"715","Dr Martin L King Jr","SB","Pershing","43rd","0.5","S","-1","2026-01-29 03:20:35.0"
"553","Cermak","WB","Damen","Western","0.5","W","-1","2026-01-29 03:20:34.0"
"896","Lake Shore Dr","SE","Foster","Lawrence","0.51","N","-1","2026-01-29 03:20:35.0"
"71","Pulaski","SB","55th","59th","0.5","S","-1","2026-01-29 03:20:33.0"
"266","87th","WB","Central Park","Pulaski","0.49","W","-1","2026-01-29 03:20:34.0"
"169","55th","WB","Kostner","Cicero","0.46","W","-1","2026-01-29 03:20:32.0"
"422","79th","WB","Woodlawn","Cottage Grove","0.5","E","-1","2026-01-29 03:20:33.0"
"1309","Harrison","WB","Canal","Halsted","0.4","W","-1","2026-01-29 03:20:37.0"
"471","95th","WB","Woodlawn","Cottage Grove","0.5","E","37","2026-01-29 03:20:35.0"
"1224","Halsted","NB","Chicago","Division","0.5","N","-1","2026-01-29 03:20:36.0"
"918","Michigan","SB","Congress","Roosevelt","0.57","S","25","2026-01-29 03:20:35.0"
"355","Western","NB","Division","North Ave","0.5","N","-1","2026-01-29 03:20:34.0"
"33","Pulaski","NB","Archer","47th","0.38","S","21","2026-01-29 03:20:33.0"
"638","Cicero","SB","47th","51st","0.5","S","-1","2026-01-29 03:20:35.0"
"301","Irving Park","WB","Harlem","Oriole","0.5","W","-1","2026-01-29 03:20:34.0"
"16","55th","WB","Laramie","Central","0.5","W","-1","2026-01-29 03:20:33.0"
"472","95th","WB","Stony Island","Woodlawn","0.49","E","37","2026-01-29 03:20:35.0"
"125","Ashland","NB","Diversey","Belmont","0.5","N","-1","2026-01-29 03:20:33.0"
"380","Western","SB","59th","63rd","0.5","S","-1","2026-01-29 03:20:34.0"
"206","North","WB","California","Kedzie","0.51","W","-1","2026-01-29 03:20:33.0"
"643","Cicero","SB","Kinzie","Madison","0.51","N","-1","2026-01-29 03:20:35.0"
"185","87th","EB","Central Park","Kedzie","0.5","W","-1","2026-01-29 03:20:33.0"
"47","Pulaski","NB","Grand","North Ave","0.5","N","20","2026-01-29 03:20:33.0"
"978","Pershing","WB","State","Dan Ryan Expy","0.38","W","-1","2026-01-29 03:20:36.0"
"483","111th","EB","Cottage Grove","Bishop Ford Expy","0.57","E","-1","2026-01-29 03:20:35.0"
"59","Pulaski","SB","107th","111th","0.5","S","-1","2026-01-29 03:20:33.0"
"839","Harlem","SB","Diversey","Grand","0.47","N","-1","2026-01-29 03:20:36.0"
"712","Dr Martin L King Jr","SB","51st","Garfield","0.51","S","-1","2026-01-29 03:20:35.0"
"176","Garfield","WB","Ashland","Damen","0.5","W","-1","2026-01-29 03:20:33.0"
"852","Higgins","SE","Nagle","Austin","0.53","W","-1","2026-01-29 03:20:36.0"
"1271","Madison","WB","Halsted","Racine","0.5","W","10","2026-01-29 03:20:35.0"
"393","Western","SB","Grand","Washington","0.52","N","-1","2026-01-29 03:20:34.0"
"277","87th","WB","Stony Island","Cottage Grove","1.0","E","-1","2026-01-29 03:20:34.0"
"979","Pershing","WB","Dr Martin L King Jr","State","0.54","E","-1","2026-01-29 03:20:36.0"
"350","Western","NB","Roosevelt","Van Buren","0.65","S","-1","2026-01-29 03:20:34.0"
"829","Harlem","NB","Bryn Mawr","Peterson","0.5","N","-1","2026-01-29 03:20:36.0"
"616","Lake Shore Dr","SW","Randolph","Monroe","0.3","S","-1","2026-01-29 03:20:35.0"
"417","79th","WB","Central Park","Pulaski","0.51","W","-1","2026-01-29 03:20:33.0"
"930","Milwaukee","NW","Armitage","Fullerton","0.79","N","-1","2026-01-29 03:20:36.0"
"560","Cermak","WB","Michigan","State","0.07","E","-1","2026-01-29 03:20:34.0"
"997","Touhy","EB","Caldwell","Lehigh","0.79","W","-1","2026-01-29 03:20:36.0"
"477","111th","EB","Western","Monterey","0.54","W","-1","2026-01-29 03:20:35.0"
"234","Roosevelt","WB","Central Park","Pulaski","0.5","W","-1","2026-01-29 03:20:34.0"
"264","87th","WB","Kostner","Cicero","0.51","W","-1","2026-01-29 03:20:34.0"
"14","55th","WB","Austin","Mobile","0.5","W","-1","2026-01-29 03:20:33.0"
"183","87th","EB","Kostner","Pulaski","0.5","W","-1","2026-01-29 03:20:33.0"
"271","87th","WB","Ashland","Damen","0.5","W","-1","2026-01-29 03:20:34.0"
"282","Irving Park","EB","Oak Park","Narragansett","0.5","W","-1","2026-01-29 03:20:35.0"
"299","Irving Park","WB","Pacific","Cumberland","0.5","W","-1","2026-01-29 03:20:34.0"
"933","Milwaukee","SE","Chicago","Kinzie","0.76","N","25","2026-01-29 03:20:36.0"
"34","Pulaski","NB","47th","43rd","0.5","S","23","2026-01-29 03:20:33.0"
"793","Hollywood","EB","Ridge","Lake Shore Dr","0.45","W","-1","2026-01-29 03:20:36.0"
"612","Lake Shore Dr","SE","Roosevelt","18th","0.67","S","47","2026-01-29 03:20:35.0"
"236","Roosevelt","WB","California","Kedzie","0.5","W","-1","2026-01-29 03:20:34.0"
"846","Harlem","SB","Devon","Peterson","0.54","N","-1","2026-01-29 03:20:36.0"
"314","Irving Park","WB","Damen","Western","0.5","W","-1","2026-01-29 03:20:34.0"
"1203","Halsted","NB","83rd","79th","0.5","S","-1","2026-01-29 03:20:35.0"
"450","79th","WB","Western","California","0.51","W","-1","2026-01-29 03:20:33.0"
"479","111th","EB","Racine","Halsted","0.5","W","-1","2026-01-29 03:20:35.0"
"278","87th","WB","Chicago Skyway","Stony Island","0.87","E","-1","2026-01-29 03:20:34.0"
"298","Irving Park","EB","Clarendon","Lake Shore Dr","0.25","W","-1","2026-01-29 03:20:34.0"
"860","Higgins","NW","Milwaukee","Central","0.33","W","-1","2026-01-29 03:20:36.0"
"386","Western","SB","Archer","Pershing","0.2","S","-1","2026-01-29 03:20:34.0"
"1262","Halsted","SB","Armitage","North Ave","0.5","N","-1","2026-01-29 03:20:36.0"
"148","Ashland","SB","Cermak","Archer","1.0","S","41","2026-01-29 03:20:32.0"
"425","95th","EB","Damen","Ashland","0.52","W","-1","2026-01-29 03:20:33.0"
"1237","Halsted","SB","87th","91st","0.5","S","-1","2026-01-29 03:20:36.0"
"539","Cermak","EB","Damen","Ashland","0.51","W","-1","2026-01-29 03:20:34.0"
"426","95th","EB","Ashland","Racine","0.5","W","-1","2026-01-29 03:20:33.0"
"46","Pulaski","NB","Division","Grand","0.24","N","20","2026-01-29 03:20:33.0"
"935","Milwaukee","SE","North Ave","Division","0.75","N","-1","2026-01-29 03:20:36.0"
"181","Garfield","WB","Dr Martin L King Jr","State","0.5","E","31","2026-01-29 03:20:33.0"
"347","Western","NB","31st","Cermak","0.9","S","27","2026-01-29 03:20:34.0"
"942","Milwaukee","SE","Montrose","Irving Park","0.62","N","-1","2026-01-29 03:20:36.0"
"768","Harlem","NB","Diversey","Belmont","0.5","N","-1","2026-01-29 03:20:35.0"
"421","79th","WB","Cottage Grove","Dr Martin L King Jr","0.5","E","-1","2026-01-29 03:20:33.0"
"452","79th","WB","Ashland","Damen","0.49","W","23","2026-01-29 03:20:33.0"
"336","Western","NB","Columbus Ave","71st","0.37","S","-1","2026-01-29 03:20:34.0"
"392","Western","SB","Washington","Van Buren","0.47","N","21","2026-01-29 03:20:34.0"
"1294","State","NB","Congress","Wacker","0.77","N","17","2026-01-29 03:20:37.0"
"495","Archer","EB","Central","Laramie","0.51","S","-1","2026-01-29 03:20:36.0"
"324","North","EB","Central","Laramie","0.51","W","-1","2026-01-29 03:20:34.0"
"51","Pulaski","NB","Diversey","Milwaukee","0.65","N","24","2026-01-29 03:20:33.0"
"349","Western","NB","18th","Roosevelt","0.5","S","-1","2026-01-29 03:20:34.0"
"962","Ontario","WB","State","LaSalle","0.23","E","-1","2026-01-29 03:20:36.0"
"506","Archer","EB","Halsted","Cermak","0.72","S","-1","2026-01-29 03:20:35.0"
"196","North","WB","Oak Park","Harlem","0.56","W","-1","2026-01-29 03:20:33.0"
"166","Ashland","SB","Bryn Mawr","Foster","0.5","N","-1","2026-01-29 03:20:32.0"
"510","Archer","WB","Laramie","Central","0.51","S","-1","2026-01-29 03:20:35.0"
"242","Roosevelt","WB","Jefferson","Halsted","0.25","W","16","2026-01-29 03:20:34.0"
"792","Ridge","EB","Peterson","Hollywood","0.63","W","25","2026-01-29 03:20:36.0"
"27","Pulaski","NB","79th","71st","1.0","S","-1","2026-01-29 03:20:33.0"
"1098","Cermak","EB","Harlem","Ridgeland","1.03941949415","W","-1","2026-01-29 03:20:36.0"
"698","Dr Martin L King Jr","NB","35th","31st","0.51","S","-1","2026-01-29 03:20:35.0"
"1285","Chicago","EB","Michigan","Lake Shore Dr","0.37","E","-1","2026-01-29 03:20:36.0"
"957","Ohio","EB","Michigan","Fairbanks","0.2","E","-1","2026-01-29 03:20:36.0"
"1295","State","SB","Wacker","Congress","0.77","N","17","2026-01-29 03:20:37.0"
"285","Irving Park","EB","Central","Laramie","0.5","W","-1","2026-01-29 03:20:35.0"
"359","Western","NB","Kennedy Expy","Diversey","0.3","N","26","2026-01-29 03:20:34.0"
"880","LaSalle","SB","Division","Chicago","0.5","N","-1","2026-01-29 03:20:36.0"
"987","Torrence","SB","99th","103rd","0.5","S","-1","2026-01-29 03:20:36.0"
"1117","111th","WB","Kedzie","Crawford","1.00727769413","W","-1","2026-01-29 03:20:36.0"
"1186","Sheridan","SB","Pratt","Devon","0.519240794275","N","-1","2026-01-29 03:20:37.0"
"850","Higgins","SE","Harlem","Oak Park","0.56","W","-1","2026-01-29 03:20:36.0"
"1253","Halsted","SB","Cermak","Archer","0.4","S","-1","2026-01-29 03:20:36.0"
"969","Pershing","EB","Halsted","Dan Ryan Expy","0.8","W","-1","2026-01-29 03:20:36.0"
"711","Dr Martin L King Jr","SB","Garfield","59th","0.49","S","-1","2026-01-29 03:20:35.0"
"201","North","WB","Cicero","Laramie","0.5","W","-1","2026-01-29 03:20:33.0"
"1289","Chicago","EB","Halsted","LaSalle","0.77","W","21","2026-01-29 03:20:36.0"
"626","Cicero","NB","Diversey","Belmont","0.5","N","-1","2026-01-29 03:20:35.0"
"802","Stony Island","NB","75th","71st","0.5","S","-1","2026-01-29 03:20:36.0"
"581","Lake Shore Dr","NW","31st","I-55 Expy","0.75","S","-1","2026-01-29 03:20:34.0"
"574","Cicero","NB","Madison","Kinzie","0.51","S","-1","2026-01-29 03:20:34.0"
"30","Pulaski","NB","63rd","59th","0.5","S","-1","2026-01-29 03:20:33.0"
"1181","57th","WB","Lake Shore Dr","Stony Island","0.3745","E","-1","2026-01-29 03:20:37.0"
"80","Pulaski","SB","Roosevelt","16th","0.5","S","22","2026-01-29 03:20:33.0"
"1252","Halsted","SB","Archer","31st","0.63","S","-1","2026-01-29 03:20:36.0"
"24","Pulaski","NB","91st","87th","0.5","S","-1","2026-01-29 03:20:33.0"
"15","55th","WB","Central","Austin","0.5","W","-1","2026-01-29 03:20:33.0"
"788","Peterson","WB","California","Jersey","0.6","W","-1","2026-01-29 03:20:36.0"
"789","Peterson","WB","Western","California","0.49","W","-1","2026-01-29 03:20:36.0"
"140","Ashland","SB","59th","63rd","0.5","S","-1","2026-01-29 03:20:32.0"
"717","Dr Martin L King Jr","SB","31st","35th","0.51","S","-1","2026-01-29 03:20:35.0"
"1247","Halsted","SB","47th","51st","0.5","S","-1","2026-01-29 03:20:36.0"
"459","95th","EB","Stony Island","Jeffery","0.5","E","-1","2026-01-29 03:20:35.0"
"210","North","WB","Elston","Ashland","0.28","W","-1","2026-01-29 03:20:33.0"
